Zip,state,Subregion annual CO2e output emission rate (lb/kWh)
12487,NY,0.5483741
12489,NY,0.5483741
12490,NY,0.5483741
12491,NY,0.5483741
12492,NY,0.5483741
12493,NY,0.5483741
12494,NY,0.5483741
12495,NY,0.5483741
12496,NY,0.5483741
12498,NY,0.5483741
12501,NY,0.5483741
12502,NY,0.5483741
12503,NY,0.5483741
12504,NY,0.5483741
12506,NY,0.5483741
12507,NY,0.5483741
12508,NY,0.5483741
12510,NY,0.5483741
12511,NY,0.5483741
12512,NY,0.5483741
12513,NY,0.5483741
12514,NY,0.5483741
12515,NY,0.5483741
12516,NY,0.5483741
12517,NY,0.5483741
12518,NY,0.5483741
12520,NY,0.5483741
12521,NY,0.5483741
12522,NY,0.5483741
12523,NY,0.5483741
12524,NY,0.5483741
12525,NY,0.5483741
12526,NY,0.5483741
12527,NY,0.5483741
12528,NY,0.5483741
12529,NY,0.5483741
12530,NY,0.5483741
12531,NY,0.5483741
12533,NY,0.5483741
12534,NY,0.5483741
12537,NY,0.5483741
12538,NY,0.5483741
12540,NY,0.5483741
12541,NY,0.5483741
12542,NY,0.5483741
12543,NY,0.5483741
12544,NY,0.5483741
12545,NY,0.5483741
12546,NY,0.5483741
12547,NY,0.5483741
12548,NY,0.5483741
12549,NY,0.5483741
12550,NY,0.5483741
12551,NY,0.5483741
12552,NY,0.5483741
12553,NY,0.5483741
12555,NY,0.5483741
12561,NY,0.5483741
12563,NY,0.5483741
12564,NY,0.5483741
12565,NY,0.5483741
12566,NY,0.5483741
12567,NY,0.5483741
12568,NY,0.5483741
12569,NY,0.5483741
12570,NY,0.5483741
12571,NY,0.5483741
12572,NY,0.5483741
12574,NY,0.5483741
12575,NY,0.5483741
12577,NY,0.5483741
12578,NY,0.5483741
12580,NY,0.5483741
12581,NY,0.5483741
12582,NY,0.5483741
12583,NY,0.5483741
12584,NY,0.5483741
12585,NY,0.5483741
12586,NY,0.5483741
12588,NY,0.5483741
12589,NY,0.5483741
12590,NY,0.5483741
12592,NY,0.5483741
12594,NY,0.5483741
12601,NY,0.5483741
12602,NY,0.5483741
12603,NY,0.5483741
12604,NY,0.5483741
12701,NY,0.5483741
12719,NY,0.5483741
12720,NY,0.5483741
12721,NY,0.5483741
12722,NY,0.5483741
12723,NY,0.5483741
12724,NY,0.5483741
12725,NY,0.5483741
12726,NY,0.5483741
12727,NY,0.5483741
12729,NY,0.5483741
12732,NY,0.5483741
12733,NY,0.5483741
12734,NY,0.5483741
12736,NY,0.5483741
12737,NY,0.5483741
12738,NY,0.5483741
12740,NY,0.5483741
12741,NY,0.5483741
12742,NY,0.5483741
12743,NY,0.5483741
12745,NY,0.5483741
12746,NY,0.5483741
12747,NY,0.5483741
12748,NY,0.5483741
12749,NY,0.5483741
12750,NY,0.5483741
12751,NY,0.5483741
12752,NY,0.5483741
12754,NY,0.5483741
12758,NY,0.5483741
12759,NY,0.5483741
12760,NY,0.5483741
12762,NY,0.5483741
12763,NY,0.5483741
12764,NY,0.5483741
12765,NY,0.5483741
12766,NY,0.5483741
12767,NY,0.5483741
12768,NY,0.5483741
12769,NY,0.5483741
12770,NY,0.5483741
12771,NY,0.5483741
12775,NY,0.5483741
12776,NY,0.5483741
12777,NY,0.5483741
12778,NY,0.5483741
12779,NY,0.5483741
12780,NY,0.5483741
12781,NY,0.5483741
12783,NY,0.5483741
12784,NY,0.5483741
12785,NY,0.5483741
12786,NY,0.5483741
12787,NY,0.5483741
12788,NY,0.5483741
12789,NY,0.5483741
12790,NY,0.5483741
12791,NY,0.5483741
12792,NY,0.5483741
12801,NY,0.5483741
12803,NY,0.5483741
12804,NY,0.5483741
12808,NY,0.5483741
12809,NY,0.5483741
12810,NY,0.5483741
12811,NY,0.5483741
12812,NY,0.5483741
12814,NY,0.5483741
12815,NY,0.5483741
12816,NY,0.5483741
12817,NY,0.5483741
12819,NY,0.5483741
12820,NY,0.5483741
12821,NY,0.5483741
12822,NY,0.5483741
12823,NY,0.5483741
12824,NY,0.5483741
12827,NY,0.5483741
12828,NY,0.5483741
12831,NY,0.5483741
12832,NY,0.5483741
12833,NY,0.5483741
12834,NY,0.5483741
12835,NY,0.5483741
12836,NY,0.5483741
12837,NY,0.5483741
12838,NY,0.5483741
12839,NY,0.5483741
12841,NY,0.5483741
12842,NY,0.5483741
12843,NY,0.5483741
12844,NY,0.5483741
12845,NY,0.5483741
12846,NY,0.5483741
12847,NY,0.5483741
12848,NY,0.5483741
12849,NY,0.5483741
12850,NY,0.5483741
12851,NY,0.5483741
12852,NY,0.5483741
12853,NY,0.5483741
12854,NY,0.5483741
12855,NY,0.5483741
12856,NY,0.5483741
12857,NY,0.5483741
12858,NY,0.5483741
12859,NY,0.5483741
12860,NY,0.5483741
12861,NY,0.5483741
12862,NY,0.5483741
12863,NY,0.5483741
12864,NY,0.5483741
12865,NY,0.5483741
12866,NY,0.5483741
12870,NY,0.5483741
12871,NY,0.5483741
12872,NY,0.5483741
12873,NY,0.5483741
12874,NY,0.5483741
12878,NY,0.5483741
12879,NY,0.5483741
12883,NY,0.5483741
12884,NY,0.5483741
12885,NY,0.5483741
12886,NY,0.5483741
12887,NY,0.5483741
12901,NY,0.5483741
12903,NY,0.5483741
12910,NY,0.5483741
12911,NY,0.5483741
12912,NY,0.5483741
12913,NY,0.5483741
12914,NY,0.5483741
12915,NY,0.5483741
12916,NY,0.5483741
12917,NY,0.5483741
12918,NY,0.5483741
12919,NY,0.5483741
12920,NY,0.5483741
12921,NY,0.5483741
12922,NY,0.5483741
12923,NY,0.5483741
12924,NY,0.5483741
12926,NY,0.5483741
12927,NY,0.5483741
12928,NY,0.5483741
12929,NY,0.5483741
12930,NY,0.5483741
12932,NY,0.5483741
12933,NY,0.5483741
12934,NY,0.5483741
12935,NY,0.5483741
12936,NY,0.5483741
12937,NY,0.5483741
12939,NY,0.5483741
12941,NY,0.5483741
12942,NY,0.5483741
12943,NY,0.5483741
12944,NY,0.5483741
12945,NY,0.5483741
12946,NY,0.5483741
12949,NY,0.5483741
12950,NY,0.5483741
12952,NY,0.5483741
12953,NY,0.5483741
12955,NY,0.5483741
12956,NY,0.5483741
12957,NY,0.5483741
12958,NY,0.5483741
12959,NY,0.5483741
12960,NY,0.5483741
12961,NY,0.5483741
12962,NY,0.5483741
12964,NY,0.5483741
12965,NY,0.5483741
12966,NY,0.5483741
12967,NY,0.5483741
12969,NY,0.5483741
12970,NY,0.5483741
12972,NY,0.5483741
12973,NY,0.5483741
12974,NY,0.5483741
12975,NY,0.5483741
12976,NY,0.5483741
12977,NY,0.5483741
12978,NY,0.5483741
12979,NY,0.5483741
12980,NY,0.5483741
12981,NY,0.5483741
12983,NY,0.5483741
12985,NY,0.5483741
12986,NY,0.5483741
12987,NY,0.5483741
12989,NY,0.5483741
12992,NY,0.5483741
12993,NY,0.5483741
12995,NY,0.5483741
12996,NY,0.5483741
12997,NY,0.5483741
12998,NY,0.5483741
13020,NY,0.5483741
13021,NY,0.5483741
13024,NY,0.5483741
13026,NY,0.5483741
13027,NY,0.5483741
13028,NY,0.5483741
13029,NY,0.5483741
13030,NY,0.5483741
13031,NY,0.5483741
13032,NY,0.5483741
13033,NY,0.5483741
13034,NY,0.5483741
13035,NY,0.5483741
13036,NY,0.5483741
13037,NY,0.5483741
13039,NY,0.5483741
13040,NY,0.5483741
13041,NY,0.5483741
13042,NY,0.5483741
13043,NY,0.5483741
13044,NY,0.5483741
13045,NY,0.5483741
13051,NY,0.5483741
13052,NY,0.5483741
13053,NY,0.5483741
13054,NY,0.5483741
13056,NY,0.5483741
13057,NY,0.5483741
13060,NY,0.5483741
13061,NY,0.5483741
13062,NY,0.5483741
13063,NY,0.5483741
13064,NY,0.5483741
13065,NY,0.5483741
13066,NY,0.5483741
13068,NY,0.5483741
13069,NY,0.5483741
13071,NY,0.5483741
13072,NY,0.5483741
13073,NY,0.5483741
13074,NY,0.5483741
13076,NY,0.5483741
13077,NY,0.5483741
13078,NY,0.5483741
13080,NY,0.5483741
13081,NY,0.5483741
13082,NY,0.5483741
13083,NY,0.5483741
13084,NY,0.5483741
13087,NY,0.5483741
13088,NY,0.5483741
13089,NY,0.5483741
13090,NY,0.5483741
13092,NY,0.5483741
13093,NY,0.5483741
13101,NY,0.5483741
13102,NY,0.5483741
13103,NY,0.5483741
13104,NY,0.5483741
13107,NY,0.5483741
13108,NY,0.5483741
13110,NY,0.5483741
13111,NY,0.5483741
13112,NY,0.5483741
13113,NY,0.5483741
13114,NY,0.5483741
13115,NY,0.5483741
13116,NY,0.5483741
13117,NY,0.5483741
13118,NY,0.5483741
13119,NY,0.5483741
13120,NY,0.5483741
13121,NY,0.5483741
13122,NY,0.5483741
13123,NY,0.5483741
13124,NY,0.5483741
13126,NY,0.5483741
13131,NY,0.5483741
13132,NY,0.5483741
13134,NY,0.5483741
13135,NY,0.5483741
13136,NY,0.5483741
13137,NY,0.5483741
13138,NY,0.5483741
13139,NY,0.5483741
13140,NY,0.5483741
13141,NY,0.5483741
13142,NY,0.5483741
13143,NY,0.5483741
13144,NY,0.5483741
13145,NY,0.5483741
13146,NY,0.5483741
13147,NY,0.5483741
13148,NY,0.5483741
13152,NY,0.5483741
13153,NY,0.5483741
13154,NY,0.5483741
13155,NY,0.5483741
13156,NY,0.5483741
13157,NY,0.5483741
13158,NY,0.5483741
13159,NY,0.5483741
13160,NY,0.5483741
13162,NY,0.5483741
13163,NY,0.5483741
13164,NY,0.5483741
13165,NY,0.5483741
13166,NY,0.5483741
13167,NY,0.5483741
13201,NY,0.5483741
13202,NY,0.5483741
13203,NY,0.5483741
13204,NY,0.5483741
13205,NY,0.5483741
13206,NY,0.5483741
13207,NY,0.5483741
13208,NY,0.5483741
13209,NY,0.5483741
13210,NY,0.5483741
13211,NY,0.5483741
13212,NY,0.5483741
13214,NY,0.5483741
13215,NY,0.5483741
13217,NY,0.5483741
13218,NY,0.5483741
13219,NY,0.5483741
13220,NY,0.5483741
13221,NY,0.5483741
13224,NY,0.5483741
13225,NY,0.5483741
13235,NY,0.5483741
13244,NY,0.5483741
13250,NY,0.5483741
13251,NY,0.5483741
13252,NY,0.5483741
13261,NY,0.5483741
13290,NY,0.5483741
13301,NY,0.5483741
13302,NY,0.5483741
13303,NY,0.5483741
13304,NY,0.5483741
13305,NY,0.5483741
13308,NY,0.5483741
13309,NY,0.5483741
13310,NY,0.5483741
13312,NY,0.5483741
13313,NY,0.5483741
13314,NY,0.5483741
13315,NY,0.5483741
13316,NY,0.5483741
13317,NY,0.5483741
13318,NY,0.5483741
13319,NY,0.5483741
13320,NY,0.5483741
13321,NY,0.5483741
13322,NY,0.5483741
13323,NY,0.5483741
13324,NY,0.5483741
13325,NY,0.5483741
13326,NY,0.5483741
13327,NY,0.5483741
13328,NY,0.5483741
13329,NY,0.5483741
13331,NY,0.5483741
13332,NY,0.5483741
13333,NY,0.5483741
13334,NY,0.5483741
13335,NY,0.5483741
13337,NY,0.5483741
13338,NY,0.5483741
13339,NY,0.5483741
13340,NY,0.5483741
13341,NY,0.5483741
13342,NY,0.5483741
13343,NY,0.5483741
13345,NY,0.5483741
13346,NY,0.5483741
13348,NY,0.5483741
13350,NY,0.5483741
13352,NY,0.5483741
13353,NY,0.5483741
13354,NY,0.5483741
13355,NY,0.5483741
13357,NY,0.5483741
13360,NY,0.5483741
13361,NY,0.5483741
13362,NY,0.5483741
13363,NY,0.5483741
13364,NY,0.5483741
13365,NY,0.5483741
13367,NY,0.5483741
13368,NY,0.5483741
13401,NY,0.5483741
13402,NY,0.5483741
13403,NY,0.5483741
13404,NY,0.5483741
13406,NY,0.5483741
13407,NY,0.5483741
13408,NY,0.5483741
13409,NY,0.5483741
13410,NY,0.5483741
13411,NY,0.5483741
13413,NY,0.5483741
13415,NY,0.5483741
13416,NY,0.5483741
13417,NY,0.5483741
13418,NY,0.5483741
13420,NY,0.5483741
13421,NY,0.5483741
13424,NY,0.5483741
13425,NY,0.5483741
13426,NY,0.5483741
13428,NY,0.5483741
13431,NY,0.5483741
13433,NY,0.5483741
13435,NY,0.5483741
13436,NY,0.5483741
13437,NY,0.5483741
13438,NY,0.5483741
13439,NY,0.5483741
13440,NY,0.5483741
13441,NY,0.5483741
13442,NY,0.5483741
13449,NY,0.5483741
13450,NY,0.5483741
13452,NY,0.5483741
13454,NY,0.5483741
13455,NY,0.5483741
13456,NY,0.5483741
13457,NY,0.5483741
13459,NY,0.5483741
13460,NY,0.5483741
13461,NY,0.5483741
13464,NY,0.5483741
13465,NY,0.5483741
13468,NY,0.5483741
13469,NY,0.5483741
13470,NY,0.5483741
13471,NY,0.5483741
13472,NY,0.5483741
13473,NY,0.5483741
13475,NY,0.5483741
13476,NY,0.5483741
13477,NY,0.5483741
13478,NY,0.5483741
13479,NY,0.5483741
13480,NY,0.5483741
13482,NY,0.5483741
13483,NY,0.5483741
13484,NY,0.5483741
13485,NY,0.5483741
13486,NY,0.5483741
13488,NY,0.5483741
13489,NY,0.5483741
13490,NY,0.5483741
13491,NY,0.5483741
13492,NY,0.5483741
13493,NY,0.5483741
13494,NY,0.5483741
13495,NY,0.5483741
13501,NY,0.5483741
13502,NY,0.5483741
13503,NY,0.5483741
13504,NY,0.5483741
13505,NY,0.5483741
13599,NY,0.5483741
13601,NY,0.5483741
13602,NY,0.5483741
13603,NY,0.5483741
13605,NY,0.5483741
13606,NY,0.5483741
13607,NY,0.5483741
13608,NY,0.5483741
13611,NY,0.5483741
13612,NY,0.5483741
13613,NY,0.5483741
13614,NY,0.5483741
13615,NY,0.5483741
13616,NY,0.5483741
13617,NY,0.5483741
13618,NY,0.5483741
13619,NY,0.5483741
13620,NY,0.5483741
13621,NY,0.5483741
13622,NY,0.5483741
13623,NY,0.5483741
13624,NY,0.5483741
13625,NY,0.5483741
13626,NY,0.5483741
13627,NY,0.5483741
13628,NY,0.5483741
13630,NY,0.5483741
13631,NY,0.5483741
13632,NY,0.5483741
13633,NY,0.5483741
13634,NY,0.5483741
13635,NY,0.5483741
13636,NY,0.5483741
13637,NY,0.5483741
13638,NY,0.5483741
13639,NY,0.5483741
13640,NY,0.5483741
13641,NY,0.5483741
13642,NY,0.5483741
13643,NY,0.5483741
13645,NY,0.5483741
13646,NY,0.5483741
13647,NY,0.5483741
13648,NY,0.5483741
13649,NY,0.5483741
13650,NY,0.5483741
13651,NY,0.5483741
13652,NY,0.5483741
13654,NY,0.5483741
13655,NY,0.5483741
13656,NY,0.5483741
13657,NY,0.5483741
13658,NY,0.5483741
13659,NY,0.5483741
13660,NY,0.5483741
13661,NY,0.5483741
13662,NY,0.5483741
13664,NY,0.5483741
13665,NY,0.5483741
13666,NY,0.5483741
13667,NY,0.5483741
13668,NY,0.5483741
13669,NY,0.5483741
13670,NY,0.5483741
13671,NY,0.5483741
13672,NY,0.5483741
13673,NY,0.5483741
13674,NY,0.5483741
13675,NY,0.5483741
13676,NY,0.5483741
13677,NY,0.5483741
13678,NY,0.5483741
13679,NY,0.5483741
13680,NY,0.5483741
13681,NY,0.5483741
13682,NY,0.5483741
13683,NY,0.5483741
13684,NY,0.5483741
13685,NY,0.5483741
13687,NY,0.5483741
13690,NY,0.5483741
13691,NY,0.5483741
13692,NY,0.5483741
13693,NY,0.5483741
13694,NY,0.5483741
13695,NY,0.5483741
13696,NY,0.5483741
13697,NY,0.5483741
13699,NY,0.5483741
13730,NY,0.5483741
13731,NY,0.5483741
13732,NY,0.5483741
13733,NY,0.5483741
13734,NY,0.5483741
13736,NY,0.5483741
13737,NY,0.5483741
13738,NY,0.5483741
13739,NY,0.5483741
13740,NY,0.5483741
13743,NY,0.5483741
13744,NY,0.5483741
13745,NY,0.5483741
13746,NY,0.5483741
13747,NY,0.5483741
13748,NY,0.5483741
13749,NY,0.5483741
13750,NY,0.5483741
13751,NY,0.5483741
13752,NY,0.5483741
13753,NY,0.5483741
13754,NY,0.5483741
13755,NY,0.5483741
13756,NY,0.5483741
13757,NY,0.5483741
13758,NY,0.5483741
13760,NY,0.5483741
13761,NY,0.5483741
13762,NY,0.5483741
13763,NY,0.5483741
13774,NY,0.5483741
13775,NY,0.5483741
13776,NY,0.5483741
13777,NY,0.5483741
13778,NY,0.5483741
13780,NY,0.5483741
13782,NY,0.5483741
13783,NY,0.5483741
13784,NY,0.5483741
13786,NY,0.5483741
13787,NY,0.5483741
13788,NY,0.5483741
13790,NY,0.5483741
13794,NY,0.5483741
13795,NY,0.5483741
13796,NY,0.5483741
13797,NY,0.5483741
13801,NY,0.5483741
13802,NY,0.5483741
13803,NY,0.5483741
13804,NY,0.5483741
13806,NY,0.5483741
13807,NY,0.5483741
13808,NY,0.5483741
13809,NY,0.5483741
13810,NY,0.5483741
13811,NY,0.5483741
13812,NY,0.5483741
13813,NY,0.5483741
13814,NY,0.5483741
13815,NY,0.5483741
13820,NY,0.5483741
13825,NY,0.5483741
13826,NY,0.5483741
13827,NY,0.5483741
13830,NY,0.5483741
13832,NY,0.5483741
13833,NY,0.5483741
13834,NY,0.5483741
13835,NY,0.5483741
13838,NY,0.5483741
13839,NY,0.5483741
13840,NY,0.5483741
13841,NY,0.5483741
13842,NY,0.5483741
13843,NY,0.5483741
13844,NY,0.5483741
13845,NY,0.5483741
13846,NY,0.5483741
13847,NY,0.5483741
13848,NY,0.5483741
13849,NY,0.5483741
13850,NY,0.5483741
13851,NY,0.5483741
13856,NY,0.5483741
13859,NY,0.5483741
13860,NY,0.5483741
13861,NY,0.5483741
13862,NY,0.5483741
13863,NY,0.5483741
13864,NY,0.5483741
13865,NY,0.5483741
13901,NY,0.5483741
13902,NY,0.5483741
13903,NY,0.5483741
13904,NY,0.5483741
13905,NY,0.5483741
14001,NY,0.5483741
14004,NY,0.5483741
14005,NY,0.5483741
14006,NY,0.5483741
14008,NY,0.5483741
14009,NY,0.5483741
14010,NY,0.5483741
14011,NY,0.5483741
14012,NY,0.5483741
14013,NY,0.5483741
14020,NY,0.5483741
14021,NY,0.5483741
14024,NY,0.5483741
14025,NY,0.5483741
14026,NY,0.5483741
14027,NY,0.5483741
14028,NY,0.5483741
14029,NY,0.5483741
14030,NY,0.5483741
14031,NY,0.5483741
14032,NY,0.5483741
14033,NY,0.5483741
14034,NY,0.5483741
14035,NY,0.5483741
14036,NY,0.5483741
14037,NY,0.5483741
14038,NY,0.5483741
14039,NY,0.5483741
14040,NY,0.5483741
14041,NY,0.5483741
14042,NY,0.5483741
14043,NY,0.5483741
14047,NY,0.5483741
14048,NY,0.5483741
14051,NY,0.5483741
14052,NY,0.5483741
14054,NY,0.5483741
14055,NY,0.5483741
14056,NY,0.5483741
14057,NY,0.5483741
14058,NY,0.5483741
14059,NY,0.5483741
14060,NY,0.5483741
14061,NY,0.5483741
14062,NY,0.5483741
14063,NY,0.5483741
14065,NY,0.5483741
14066,NY,0.5483741
14067,NY,0.5483741
14068,NY,0.5483741
14069,NY,0.5483741
14070,NY,0.5483741
14072,NY,0.5483741
14075,NY,0.5483741
14080,NY,0.5483741
14081,NY,0.5483741
14082,NY,0.5483741
14083,NY,0.5483741
14085,NY,0.5483741
14086,NY,0.5483741
14091,NY,0.5483741
14092,NY,0.5483741
14094,NY,0.5483741
14095,NY,0.5483741
14098,NY,0.5483741
14101,NY,0.5483741
14102,NY,0.5483741
14103,NY,0.5483741
14105,NY,0.5483741
14107,NY,0.5483741
14108,NY,0.5483741
14109,NY,0.5483741
14110,NY,0.5483741
14111,NY,0.5483741
14112,NY,0.5483741
14113,NY,0.5483741
14120,NY,0.5483741
14125,NY,0.5483741
14126,NY,0.5483741
14127,NY,0.5483741
14129,NY,0.5483741
14130,NY,0.5483741
14131,NY,0.5483741
14132,NY,0.5483741
14133,NY,0.5483741
14134,NY,0.5483741
14135,NY,0.5483741
14136,NY,0.5483741
14138,NY,0.5483741
14139,NY,0.5483741
14140,NY,0.5483741
14141,NY,0.5483741
14143,NY,0.5483741
14144,NY,0.5483741
14145,NY,0.5483741
14150,NY,0.5483741
14151,NY,0.5483741
14167,NY,0.5483741
14168,NY,0.5483741
14169,NY,0.5483741
14170,NY,0.5483741
14171,NY,0.5483741
14172,NY,0.5483741
14173,NY,0.5483741
14174,NY,0.5483741
14201,NY,0.5483741
14202,NY,0.5483741
14203,NY,0.5483741
14204,NY,0.5483741
14206,NY,0.5483741
14207,NY,0.5483741
14208,NY,0.5483741
14209,NY,0.5483741
14210,NY,0.5483741
14211,NY,0.5483741
14212,NY,0.5483741
14213,NY,0.5483741
14214,NY,0.5483741
14215,NY,0.5483741
14216,NY,0.5483741
14217,NY,0.5483741
14218,NY,0.5483741
14219,NY,0.5483741
14220,NY,0.5483741
14221,NY,0.5483741
14222,NY,0.5483741
14223,NY,0.5483741
14224,NY,0.5483741
14225,NY,0.5483741
14226,NY,0.5483741
14227,NY,0.5483741
14228,NY,0.5483741
14231,NY,0.5483741
14240,NY,0.5483741
14241,NY,0.5483741
14260,NY,0.5483741
14261,NY,0.5483741
14263,NY,0.5483741
14264,NY,0.5483741
14265,NY,0.5483741
14267,NY,0.5483741
14269,NY,0.5483741
14272,NY,0.5483741
14276,NY,0.5483741
14301,NY,0.5483741
14302,NY,0.5483741
14303,NY,0.5483741
14304,NY,0.5483741
14305,NY,0.5483741
14410,NY,0.5483741
14411,NY,0.5483741
14413,NY,0.5483741
14414,NY,0.5483741
14415,NY,0.5483741
14416,NY,0.5483741
14418,NY,0.5483741
14420,NY,0.5483741
14422,NY,0.5483741
14423,NY,0.5483741
14424,NY,0.5483741
14425,NY,0.5483741
14427,NY,0.5483741
14428,NY,0.5483741
14429,NY,0.5483741
14430,NY,0.5483741
14432,NY,0.5483741
14433,NY,0.5483741
14435,NY,0.5483741
14437,NY,0.5483741
14441,NY,0.5483741
14443,NY,0.5483741
14445,NY,0.5483741
14449,NY,0.5483741
14450,NY,0.5483741
14452,NY,0.5483741
14453,NY,0.5483741
14454,NY,0.5483741
14456,NY,0.5483741
14461,NY,0.5483741
14462,NY,0.5483741
14463,NY,0.5483741
14464,NY,0.5483741
14466,NY,0.5483741
14467,NY,0.5483741
14468,NY,0.5483741
14469,NY,0.5483741
14470,NY,0.5483741
14471,NY,0.5483741
14472,NY,0.5483741
14475,NY,0.5483741
14476,NY,0.5483741
14477,NY,0.5483741
14478,NY,0.5483741
14479,NY,0.5483741
14480,NY,0.5483741
14481,NY,0.5483741
14482,NY,0.5483741
14485,NY,0.5483741
14486,NY,0.5483741
14487,NY,0.5483741
14488,NY,0.5483741
14489,NY,0.5483741
14502,NY,0.5483741
14504,NY,0.5483741
14505,NY,0.5483741
14506,NY,0.5483741
14507,NY,0.5483741
14508,NY,0.5483741
14510,NY,0.5483741
14511,NY,0.5483741
14512,NY,0.5483741
14513,NY,0.5483741
14514,NY,0.5483741
14515,NY,0.5483741
14516,NY,0.5483741
14517,NY,0.5483741
14518,NY,0.5483741
14519,NY,0.5483741
14520,NY,0.5483741
14521,NY,0.5483741
14522,NY,0.5483741
14525,NY,0.5483741
14526,NY,0.5483741
14527,NY,0.5483741
14529,NY,0.5483741
14530,NY,0.5483741
14532,NY,0.5483741
14533,NY,0.5483741
14534,NY,0.5483741
14536,NY,0.5483741
14537,NY,0.5483741
14538,NY,0.5483741
14539,NY,0.5483741
14541,NY,0.5483741
14542,NY,0.5483741
14543,NY,0.5483741
14544,NY,0.5483741
14545,NY,0.5483741
14546,NY,0.5483741
14547,NY,0.5483741
14548,NY,0.5483741
14549,NY,0.5483741
14550,NY,0.5483741
14551,NY,0.5483741
14555,NY,0.5483741
14556,NY,0.5483741
14557,NY,0.5483741
14558,NY,0.5483741
14559,NY,0.5483741
14560,NY,0.5483741
14561,NY,0.5483741
14563,NY,0.5483741
14564,NY,0.5483741
14568,NY,0.5483741
14569,NY,0.5483741
14571,NY,0.5483741
14572,NY,0.5483741
14580,NY,0.5483741
14585,NY,0.5483741
14586,NY,0.5483741
14588,NY,0.5483741
14589,NY,0.5483741
14590,NY,0.5483741
14591,NY,0.5483741
14592,NY,0.5483741
14602,NY,0.5483741
14603,NY,0.5483741
14604,NY,0.5483741
14605,NY,0.5483741
14606,NY,0.5483741
14607,NY,0.5483741
14608,NY,0.5483741
14609,NY,0.5483741
14610,NY,0.5483741
14611,NY,0.5483741
14612,NY,0.5483741
14613,NY,0.5483741
14614,NY,0.5483741
14615,NY,0.5483741
14616,NY,0.5483741
14617,NY,0.5483741
14618,NY,0.5483741
14619,NY,0.5483741
14620,NY,0.5483741
14621,NY,0.5483741
14622,NY,0.5483741
14623,NY,0.5483741
14624,NY,0.5483741
14625,NY,0.5483741
14626,NY,0.5483741
14627,NY,0.5483741
14638,NY,0.5483741
14639,NY,0.5483741
14642,NY,0.5483741
14643,NY,0.5483741
14644,NY,0.5483741
14646,NY,0.5483741
14647,NY,0.5483741
14649,NY,0.5483741
14650,NY,0.5483741
14651,NY,0.5483741
14652,NY,0.5483741
14653,NY,0.5483741
14692,NY,0.5483741
14694,NY,0.5483741
14701,NY,0.5483741
14702,NY,0.5483741
14706,NY,0.5483741
14707,NY,0.5483741
14708,NY,0.5483741
14709,NY,0.5483741
14710,NY,0.5483741
14711,NY,0.5483741
14712,NY,0.5483741
14714,NY,0.5483741
14715,NY,0.5483741
14716,NY,0.5483741
14717,NY,0.5483741
14718,NY,0.5483741
14719,NY,0.5483741
14720,NY,0.5483741
14721,NY,0.5483741
14722,NY,0.5483741
14723,NY,0.5483741
14724,NY,0.5483741
14726,NY,0.5483741
14727,NY,0.5483741
14728,NY,0.5483741
14729,NY,0.5483741
14730,NY,0.5483741
14731,NY,0.5483741
14732,NY,0.5483741
14733,NY,0.5483741
14735,NY,0.5483741
14736,NY,0.5483741
14737,NY,0.5483741
14738,NY,0.5483741
14739,NY,0.5483741
14740,NY,0.5483741
14741,NY,0.5483741
14742,NY,0.5483741
14743,NY,0.5483741
14744,NY,0.5483741
14745,NY,0.5483741
14747,NY,0.5483741
14748,NY,0.5483741
14750,NY,0.5483741
14751,NY,0.5483741
14752,NY,0.5483741
14753,NY,0.5483741
14754,NY,0.5483741
14755,NY,0.5483741
14756,NY,0.5483741
14757,NY,0.5483741
14758,NY,0.5483741
14760,NY,0.5483741
14766,NY,0.5483741
14767,NY,0.5483741
14769,NY,0.5483741
14770,NY,0.5483741
14772,NY,0.5483741
14774,NY,0.5483741
14775,NY,0.5483741
14777,NY,0.5483741
14778,NY,0.5483741
14779,NY,0.5483741
14781,NY,0.5483741
14782,NY,0.5483741
14783,NY,0.5483741
14784,NY,0.5483741
14785,NY,0.5483741
14786,NY,0.5483741
